accounts_opened_last_24_months,bankruptcies_last_18_months,collections_excluding_medical,credit_history,credit_inquiries_last_6_months,judgements_last_18_months,months_since_most_recent_inquiry,ninety_plus_delinquencies_last_18_months,number_of_accounts_currently_30dpd,open_credit_accounts,pre_loan_debt_to_income,public_records,revolver_utilization,tax_liens_last_18_months,thirty_plus_delinquencies_last_3_months,thirty_plus_delinquencies_last_24_months,total_current_balance,total_high_credit_limit,annual_income,historical_result
0,0,0,384,0,0,null,0,0,5,0.0191136,0,0.0318669,0,0,0,197978,333000,171396,3760
6,0,0,79,13,0,0,0,3,9,0.337944,0,0.996996,0,3,3,134731,139100,32100,1180
1,0,1,162,0,0,null,1,0,0,null,0,0,0,0,0,571,0,0,180
9,0,4,249,1,0,2,2,1,2,7.752,0,1.21,0,1,1,11641,3475,12000,620
0,0,1,85,5,0,0,0,0,4,0.171709,0,0.941014,0,0,8,24282,44774,55000,1490
6,0,1,86,1,0,2,0,0,4,0.31872,0,0.742262,0,0,0,19813,22542,25000,1870
15,0,0,96,2,0,4,0,0,13,0.441909,0,0.238494,0,0,0,23716,56971,17500,2420
4,0,1,156,2,0,0,2,0,4,0.0526957,0,1.19778,0,7,10,2156,1800,23000,170
1,0,4,193,7,0,0,1,0,2,0.6764,0,0,0,0,0,3865,14812,30000,1040
4,0,1,221,1,0,5,0,0,5,0.254824,0,0.587312,0,2,3,27048,30884,34000,1180
4,0,0,140,6,0,0,2,0,4,0.291484,0,1.059,0,11,14,136198,197010,31000,810
6,0,0,201,1,0,1,1,0,17,0.294521,0,0.678726,0,1,1,132114,120031,67900,1800
7,0,0,54,3,0,0,0,0,7,0.281268,0,0.346255,0,0,0,42012,51284,41000,2560
3,0,3,317,32,0,0,2,0,4,1.68431,1,0.948148,0,0,5,3322,8665,19500,1090
4,0,0,292,1,0,4,11,0,2,4.8582,0,0,0,2,14,30245,15457,40000,860
1,0,2,196,0,0,18,12,0,1,3.09861,0,0,0,3,9,8581,4436,17280,210
0,0,4,63,1,0,1,0,0,0,5.7472,0,0,0,0,0,7184,0,15000,240
0,0,7,138,0,0,23,77,1,12,11.75,2,0,0,3,166,99483,71447,19200,860
6,0,0,352,0,0,null,0,0,10,0.447652,1,0.950857,0,0,0,219407,243005,57500,2170
5,0,2,40,16,0,2,6,1,4,0.709286,0,0.638519,0,4,10,12661,10375,28000,270
3,0,1,168,7,0,4,0,0,6,0.234963,0,0.293976,0,0,1,41688,48576,40500,2150
7,0,0,192,1,0,1,0,1,11,0.114323,0,0.833565,0,3,5,191790,197349,40097,1490
17,0,0,47,2,0,0,3,0,5,0.586703,0,0,0,6,10,9217,9191,37000,1580
6,0,0,309,8,0,2,0,0,7,0.04048,2,0.750727,0,0,0,4304,5695,75000,1420
6,0,7,151,2,0,2,0,0,7,2.014,0,0,0,0,5,61626,57157,36000,1400
0,0,3,175,1,0,2,0,0,4,12.0649,0,0,0,0,0,22348,18026,12000,1020
0,0,3,166,0,0,null,0,0,1,5.6436,0,0.106264,0,0,0,6608,18200,10000,700
2,0,1,80,0,0,14,0,0,5,0.1656,0,0.511429,0,0,0,15706,26536,30000,2220
2,0,1,206,0,0,8,0,0,2,0.012,1,0.947273,0,0,0,1042,1100,50000,1580
2,0,0,143,1,0,5,0,0,5,0.37218,0,0.788615,0,0,0,32421,48930,65000,2100
1,0,5,93,2,0,0,1,0,2,0.96,0,0.4295,0,0,0,25146,25669,21000,1020
12,0,0,209,2,0,5,0,0,16,0.468931,0,0.78086,0,0,0,243465,245352,80481,2140
9,1,0,168,4,0,3,0,0,3,0.169507,1,0.0329412,0,0,0,34858,36549,44600,1790
2,0,0,165,2,0,0,0,0,3,0.116704,1,0.170308,0,0,0,16005,44730,70000,1580
3,0,0,92,0,0,12,0,0,4,30.24,0,1.02,0,0,3,47969,42466,400,1720
5,0,0,42,4,0,1,3,0,7,0.537,0,0.945806,0,0,11,21455,16080,10000,1530
7,1,1,274,0,0,null,0,0,1,0.27264,1,0,0,0,2,173899,162055,75000,710
2,0,5,181,1,0,3,1,0,8,1.466,0,0,0,0,0,40558,36134,42000,1100
1,0,2,257,1,0,2,10,1,8,0.904792,1,1.02133,0,1,17,273522,210811,80000,1160
1,0,0,117,0,0,null,0,0,4,0.095,0,0.765333,0,0,4,19763,22859,48000,2400
2,0,5,133,1,0,5,14,0,8,0.6859,0,0.935718,0,5,15,34338,42324,45000,1160
2,0,2,203,0,0,11,0,0,2,0.103054,2,0,0,0,0,29456,33517,71962,1420
4,0,1,137,2,0,0,0,0,4,0.431265,0,0.813415,0,0,0,53470,58184,49000,1500
2,0,3,208,1,0,5,0,0,2,0.0698,0,0.731415,0,0,0,14342,15172,60000,1210
4,0,1,26,2,0,2,1,0,2,0.241,0,0,0,0,0,4154,4745,12000,1080
4,0,0,99,0,0,20,0,0,4,0.105375,0,0.793607,0,1,1,9682,12200,32000,1710
1,0,1,95,5,0,0,1,0,2,0.6288,0,0.953333,0,0,3,16624,16561,25000,920
3,0,0,50,0,0,15,0,0,5,0.407536,0,0.454631,0,0,0,28015,33256,22000,2580
3,0,0,69,0,0,15,2,1,5,0.238105,0,0.991,0,7,10,20602,27781,38000,530
15,0,1,202,2,0,0,0,0,15,0.2175,0,0.818242,0,0,1,7374,9012,32000,1230
1,0,7,207,1,0,3,2,0,0,1.2408,0,0,0,0,0,2338,0,15000,590
4,0,4,196,3,0,2,1,0,4,1.51682,1,0.347907,0,0,0,35839,25730,122000,1970
2,0,3,105,1,0,2,8,0,6,0.224571,4,0.978333,0,0,12,19955,16547,35000,960
3,0,1,110,0,0,6,0,0,14,0.0370909,0,0.645852,0,0,0,146779,155075,66000,2370
1,0,1,224,1,0,3,2,0,1,3.23018,0,0,0,1,1,26937,19625,32000,640
7,0,0,174,2,0,2,0,0,12,0.0766316,0,0.946555,0,0,1,9215,27012,57000,1660
2,0,3,121,2,0,0,0,2,4,0.390545,0,1.22667,0,3,9,82170,87777,44000,500
10,0,0,31,1,0,4,0,0,9,0.0704,0,0.605067,0,0,0,18769,20250,15000,2120
6,0,0,81,1,0,0,0,0,6,0.311727,0,0.585842,0,0,0,18575,29719,22000,2240
12,0,5,264,3,0,1,2,0,2,2.15786,0,0,0,0,0,4024,1968,16800,760
1,0,1,215,1,0,0,6,0,0,0.0425185,1,0,0,0,9,287,0,81000,270
2,0,0,85,8,0,2,32,0,12,0.170471,0,0.82,0,24,33,44267,41400,34000,880
1,0,0,138,4,0,0,0,0,2,0.0546,0,0,0,0,0,10880,12188,40000,1480
10,0,2,155,0,0,6,1,0,11,0.562667,0,0.888235,0,0,0,44076,44977,27000,1710
13,0,0,211,7,0,5,0,1,13,6.52457,0,0.283803,0,1,1,84675,188902,3500,2290
8,0,0,361,0,0,12,0,0,12,0.427667,1,0.743362,0,0,0,30308,37234,36000,1990
5,1,0,22,2,0,1,1,0,1,0.0524033,1,0,0,0,1,3345,3374,34578,180
5,0,4,179,2,0,1,4,0,4,0.176809,0,0.383529,0,0,13,22084,22998,94000,1070
13,0,1,176,0,0,9,0,0,17,0.19875,0,0.633897,0,0,0,14712,18353,32000,1980
0,0,1,138,2,0,0,0,0,10,0.120496,1,0.55016,0,0,0,46164,59292,130000,2100
8,1,1,206,6,0,2,0,0,5,1.74,3,1.05462,0,0,0,13832,14682,4200,1290
1,1,2,150,2,0,0,0,0,0,0.577333,2,0,0,0,0,2020,0,36000,530
6,0,1,201,2,0,0,0,0,6,0.145324,0,0.594432,0,0,0,32599,41464,51000,2030
11,0,0,235,4,0,1,0,1,9,0.181125,1,0.243156,0,1,6,10728,40671,32000,1630
6,0,2,331,3,0,4,0,0,7,0.264304,4,0.568143,2,0,0,77039,54299,75000,1660
3,0,5,127,0,0,7,0,1,4,0.21168,0,0.204331,0,1,1,7047,17178,25000,790
17,0,0,25,9,0,0,0,0,16,0.166667,0,0.824695,0,0,0,12002,14324,38880,1630
8,1,8,494,5,1,0,2,0,2,0.476291,3,0,0,0,0,17053,29113,55000,490
1,0,0,107,1,0,4,1,0,0,0,0,0,0,0,0,15,0,16000,210
3,0,1,154,1,0,3,0,0,8,0.148822,1,0.463764,0,1,1,74763,104077,107000,2290
6,0,0,369,1,0,5,0,0,6,0.149909,0,0.0741132,0,0,1,82887,114946,79088,3230
5,0,5,190,1,0,2,0,0,8,0.0681538,1,0.799653,0,0,0,28046,29967,78000,1320
0,0,0,111,1,0,2,2,0,1,0.1248,0,0,0,0,5,13499,24059,35000,1460
8,0,0,63,1,0,2,0,0,11,0.2049,0,0.309928,0,0,0,14483,18950,26000,1950
3,0,5,106,4,0,1,0,0,3,0.301491,1,0,0,0,0,23123,21811,33000,1020
3,0,0,135,1,0,0,0,0,18,0.679008,0,0.578114,0,0,1,111473,115073,38400,2350
5,0,0,163,2,0,4,1,0,4,0.290634,1,0,0,0,5,9816,9442,41000,1160
3,0,0,94,2,0,0,0,0,8,0.201789,0,0.52942,0,0,0,82593,86463,38000,2200
1,0,0,299,1,0,4,2,0,1,0.102246,2,0,0,3,4,6342,4510,51640,100
2,0,0,15,0,0,7,0,0,2,0.067875,0,0.966,0,0,0,7549,9423,32000,2040
9,0,3,179,14,0,0,0,0,11,0.254057,0,1.18546,0,0,0,51332,56121,70000,1720
1,0,4,151,1,0,3,0,0,1,1.3419,1,0,0,0,0,17304,13200,40000,1260
1,0,0,17,2,0,1,0,0,0,0,0,0,0,0,2,0,0,22000,1070
2,0,0,287,1,0,5,0,0,2,0.115765,0,0.668,0,0,0,11628,17294,34000,2920
8,0,0,353,1,0,0,0,0,6,0.122308,0,0.915,0,0,0,4995,6091,26000,2260
8,0,5,398,1,2,1,0,0,9,0.137506,3,0.813565,0,0,0,38581,42305,85000,1740
0,0,1,138,2,0,0,0,0,10,0.169368,1,0.45872,0,0,0,45021,59292,91000,2100
3,0,0,135,1,0,0,0,0,4,0.0931765,0,0.888776,0,0,0,25202,26941,51000,1850
0,0,4,149,1,0,5,0,0,1,0.981,1,0,0,0,0,6842,14955,4000,1250
1,0,0,43,0,0,null,0,0,1,0.0111111,0,0.0625,0,0,0,200,3200,27000,3170
2,0,0,44,0,0,null,0,0,2,0.06,0,0.712,0,0,0,4990,5278,12000,2390
0,0,0,265,0,0,18,7,1,2,0.0763636,0,0,0,1,19,9820,6178,22000,1060
4,0,0,79,3,0,0,0,0,3,0.1296,0,0.94918,0,0,0,4852,9546,25000,2040
5,0,1,222,2,0,2,0,1,5,0.336,1,1.01083,0,2,6,25707,24786,36000,820
2,0,2,128,2,0,0,1,0,4,0.50988,0,1.172,0,3,5,33543,41804,25000,870
1,0,0,56,0,0,8,0,0,1,0.02232,0,0.3179,0,0,0,3179,10000,50000,3110
10,0,0,90,1,0,0,0,0,16,0.286143,0,0.807771,0,0,0,62790,83375,84000,2170
7,0,0,97,1,0,4,0,0,7,0.215579,0,0.194264,0,0,0,49107,73894,57000,2830
0,0,0,107,1,0,0,0,0,13,0.525,1,0.735644,0,0,2,42708,64350,32000,1780
4,0,0,73,2,0,0,0,0,5,0.2272,0,0.960859,0,0,0,25646,31996,30000,2210
13,0,0,163,6,0,0,0,0,12,0.361745,0,0.572081,0,0,0,330367,350766,55000,2440
4,0,3,245,0,0,7,4,0,0,3.93342,0,0,0,0,4,21707,0,65000,370
10,0,0,76,2,0,3,0,0,18,0.881953,0,0.731955,0,0,1,120968,115849,32000,1890
3,0,0,422,1,0,3,0,1,7,1.16975,0,0.707062,0,1,1,14242,41084,10392,2000
1,0,1,190,0,0,9,52,0,7,4.78465,0,0.748356,0,8,62,37554,52228,2600,1640
1,0,0,16,5,0,0,0,0,1,0,0,0,0,0,0,8868,8868,10000,1960
21,0,0,315,29,0,0,1,0,23,0.689267,0,0.359804,0,0,11,124106,176468,45000,1940
3,0,3,170,3,0,4,1,0,5,1.3327,1,0.975238,0,0,1,82504,76258,50060,1260
6,0,1,74,5,0,1,0,0,9,0.155406,0,0.431217,0,1,2,61752,73626,50500,1160
3,0,2,246,2,0,2,0,0,5,0.0472,1,0.003,0,0,1,26011,33137,105000,2260
1,0,0,102,0,0,6,0,0,11,0.1908,0,0.938812,0,0,12,61841,57987,50000,1820
1,0,0,49,4,0,0,5,0,2,0.0146341,0,0.22,0,0,8,7278,7847,20500,1570
1,1,4,300,7,0,0,1,0,0,0.0921509,1,0,0,0,0,1467,0,53000,560
1,0,1,79,2,0,0,0,0,2,0.053,0,0.851429,0,0,3,1192,1400,12000,1430
6,0,0,89,1,0,5,0,0,8,0.0729032,0,0.143241,0,0,0,18565,95000,93000,2670
2,0,0,249,4,0,0,0,0,2,0.11375,6,0,0,0,0,33676,37494,96000,1400
4,0,0,30,0,0,9,0,0,4,0.313333,0,0.385,0,0,0,22112,24479,19800,2190
2,0,1,122,0,0,14,0,0,2,4.935,0,0,0,0,0,39939,43307,40000,1450
3,0,2,85,11,0,1,0,0,5,0.141,0,0.0710429,0,0,1,22410,38011,40000,1920
16,0,2,134,12,0,0,0,0,19,0.27681,1,0.58392,0,0,0,42084,52059,40000,1640
3,0,0,216,0,0,8,12,0,7,0.142078,2,0.572327,0,0,17,178454,183898,37000,1940
3,0,0,165,9,0,0,0,0,7,0.191027,1,0.823636,0,0,0,177414,186724,37000,2390
3,0,4,232,5,0,0,1,0,2,0.830308,0,0,0,0,0,33960,34489,26000,890
0,0,0,101,2,0,2,1,0,2,1.68514,0,0,0,2,16,63986,71403,15000,1350
1,0,0,36,0,0,13,0,0,3,0.0784,0,0.466734,0,0,0,4644,9950,15000,2460
4,0,0,90,0,0,18,0,0,7,0.315556,0,0.193133,0,0,0,18903,31334,27000,2840
2,0,1,215,2,0,0,0,0,6,0.346811,0,0.527256,0,0,0,94288,115716,80000,2040
4,0,2,78,1,0,2,1,0,3,3.666,0,0,0,0,0,26036,16881,32000,1140
1,0,0,23,0,0,12,0,0,1,0.0157895,0,0.224,0,0,0,112,500,19000,3050
0,0,0,1,5,0,0,0,0,2,0.009696,0,0.337405,0,0,0,3121,9250,125000,2880
3,0,0,30,3,0,2,0,0,3,0.036,0,0.952121,0,0,0,1571,1650,30000,1660
2,0,1,51,0,0,20,1,0,1,null,0,0,0,0,1,29674,29674,0,990
1,0,4,107,1,1,3,7,0,2,0.31,1,1.15,0,4,26,7896,10141,28800,440
4,0,0,64,1,0,5,0,0,4,0.0258667,0,0.817966,0,0,0,2413,2950,45000,1920
2,0,0,193,0,0,9,0,0,5,0.138984,0,0.399246,0,2,6,63282,108489,122000,1980
3,0,2,65,6,1,2,20,0,9,0.092,1,0.996393,0,0,30,15085,13838,36000,1020
3,0,0,185,1,0,4,0,0,29,0.246058,0,0.987277,0,0,0,114523,159576,83200,2580
11,0,0,188,3,0,3,0,1,19,0.489257,1,0.376977,0,1,1,41000,56369,35000,1530
1,0,0,43,1,0,0,0,0,1,0.125,0,0,0,0,0,5522,7715,21600,2460
4,0,0,52,2,0,1,0,0,12,0.19513,0,0.625111,0,0,0,30250,37418,23000,2140
1,0,1,46,1,0,4,0,0,1,0.0948,0,0,0,2,2,19379,19380,60000,790
19,0,12,162,1,2,5,8,1,5,2.10771,4,1.2075,0,9,17,58434,35732,93300,400
11,0,0,136,2,0,1,0,0,10,0.181527,1,0.808387,0,0,0,16938,21903,55000,2040
3,0,3,307,0,0,14,5,0,5,0.8424,1,1.12333,0,4,20,88804,74685,90000,680
5,0,4,60,1,0,1,0,0,3,0.261667,0,0,0,0,0,20988,23040,36000,1260
1,0,0,210,4,0,0,0,0,6,0.0491836,0,0.394853,0,0,1,361318,494504,74903,2960
4,0,0,191,2,0,2,0,0,3,0.005,0,0.111111,0,0,0,1500,13500,60000,2980
4,0,0,121,0,0,null,0,0,10,0.398917,0,0.393051,0,0,1,105677,144744,29931,2650
7,0,0,115,2,0,1,0,0,17,0.1,0,0.796703,0,0,0,55256,56181,12000,1960
7,0,0,192,1,0,4,0,0,17,0.457614,0,0.669477,0,0,0,161908,190610,102086,2410
5,0,3,217,8,0,1,0,0,1,0.2556,0,0,0,0,0,16158,16228,20000,950
5,0,0,43,1,0,1,0,2,7,0.5384,0,0.97438,0,2,2,49685,51958,30000,1000
1,0,2,367,1,1,5,1,0,1,270.455,1,0,0,0,6,161809,163741,580,840
2,0,5,136,2,0,0,0,0,2,0.103925,2,0,0,0,0,19939,21194,53000,1840
6,0,0,184,0,0,11,0,0,4,0.0787826,0,0.508037,0,0,0,8431,14700,46000,2920
1,0,1,271,0,0,null,0,0,1,0.0307503,0,1.0176,0,0,0,1272,1250,9756,1540
8,0,0,268,0,0,6,0,0,13,0.206585,0,0.446162,0,0,0,54999,76501,65000,2380
9,0,4,185,24,0,0,7,0,15,0.431657,2,0,0,3,6,58856,58305,35000,1440
14,0,1,238,6,0,2,0,0,5,0.603375,1,0.252,0,0,0,16613,16588,32000,1320
7,0,1,81,2,0,2,0,0,14,0.0728,0,0.868642,0,0,2,46634,47166,30000,1060
11,0,0,30,11,0,0,0,0,15,0.234171,0,0.691941,0,0,0,161121,166849,35000,1690
9,0,0,43,11,0,3,0,0,5,0.1704,0,0.324706,0,0,0,27709,30544,40000,2340
5,0,0,97,4,0,2,0,0,6,0.1644,0,0.988846,0,0,0,36210,37422,60000,1920
2,0,3,373,2,0,4,0,0,5,0.028466,1,0.745217,0,0,3,5148,6896,150000,1990
6,0,3,206,3,0,2,0,0,6,3.1202,0,0.686094,0,1,2,52980,34642,60000,1410
3,1,1,206,9,0,0,0,0,6,0.0565263,1,0.1768,0,0,0,16237,16419,38000,1590
0,0,2,113,0,0,null,7,0,0,2.028,0,0,0,0,9,15022,0,2000,290
0,0,3,115,4,0,0,0,0,1,0.141,0,0,0,0,5,833,1800,28000,460
2,0,1,88,4,0,3,1,0,1,14.88,0,1.016,0,0,12,1717,250,1200,1000
2,1,2,71,3,1,0,0,0,1,0.010125,2,0.0781818,0,0,0,129,1650,32000,450
1,0,1,89,0,0,7,0,0,1,0.0584,0,0,0,2,5,18646,18345,120000,1630
3,0,0,16,1,0,0,0,0,3,0.0168,0,0.4125,0,0,0,3995,4700,25000,2030
2,0,3,221,5,0,0,20,0,2,0.03346,1,0.0114286,0,0,20,378,700,45000,830
5,0,0,168,2,0,0,0,0,12,0.249563,0,0.236972,0,0,0,205753,242511,40000,2150
5,0,3,107,3,0,2,2,0,4,2.4591,0,1.02,0,0,3,40257,2200,80000,570
3,0,0,87,7,0,0,70,2,13,null,0,1.758,0,2,72,26866,25000,0,1000
1,1,1,222,8,0,3,0,0,3,0.143077,4,0,0,0,6,29552,28520,52000,1150
5,0,0,92,2,0,3,0,0,18,0.1562,0,0.285048,0,0,0,65997,84908,60000,2640
10,0,2,118,3,0,4,0,1,8,0.0996667,0,0.573346,0,1,1,8144,17846,36000,1670
2,0,2,101,0,0,8,0,0,4,1.34968,5,0.02,0,0,0,10948,5319,19000,1510
1,0,0,121,1,0,3,0,0,1,0.2775,0,0,0,0,0,14199,15840,43200,870
0,0,3,106,0,1,6,0,0,1,5.22227,1,0,0,0,2,22799,12282,26400,630
5,0,0,255,4,0,0,0,0,10,1.05033,0,0.770732,0,0,0,67926,81959,220000,2010
4,0,1,172,1,0,2,0,0,2,0.0144,0,0.94,0,0,0,1410,1500,55000,1230
1,0,0,12,0,0,9,0,0,1,4.81566,0,0,0,0,0,4165,4995,613,2280
4,0,0,63,0,0,null,0,0,8,0.1473,0,0.258144,0,0,0,13141,28830,40000,2560
14,0,1,73,4,0,0,0,0,10,0.145293,0,0.570453,0,0,2,24634,34902,45000,2040
6,0,0,118,1,0,1,0,0,11,0.5772,0,0.898003,0,0,1,32233,39131,20000,1830
6,0,2,115,16,0,0,1,0,7,0.3624,0,0.746667,0,0,11,52817,53746,45000,1600
8,0,0,129,0,0,10,9,3,14,0.62647,1,0.859091,0,8,17,98420,106072,60000,990
28,0,0,309,16,0,2,0,0,30,0.70396,1,0.612201,0,0,0,207830,202904,92156,1830
11,0,0,181,1,0,4,1,0,14,0.324,3,0.406506,0,0,5,40625,64746,50000,2170
4,0,4,207,2,0,0,22,0,2,1.31718,0,0,0,0,20,87757,83630,42600,800
1,0,0,157,7,0,0,21,0,0,0.153164,0,0,0,0,20,702,0,55000,730
12,0,2,127,1,0,5,4,0,7,0.955537,0,2.12988,0,0,21,44074,24742,93500,1200
5,0,3,54,2,1,0,5,0,7,0.405,1,0,0,4,21,44788,54666,60000,900
2,0,1,320,1,0,0,0,0,3,0.116814,0,0.989077,0,0,0,45634,56287,117520,1940
1,0,3,174,9,0,0,3,1,1,0.127862,0,0,0,1,4,25740,34004,58000,220
6,0,0,260,0,0,7,18,0,17,0.169748,0,0.911778,0,0,19,82358,75948,75500,1460
0,0,3,141,1,0,5,0,0,0,0,1,0,0,0,0,0,0,24000,1300
0,0,0,185,1,0,0,0,0,2,0.0062448,0,0.146244,0,0,0,6113,41800,125000,3460
6,0,0,65,0,0,7,0,0,10,0.75968,0,0.530985,0,0,0,48291,72186,15000,2320
11,0,2,282,2,0,0,0,0,11,0.1296,0,0.513034,0,0,0,135873,134698,30000,2010
2,0,0,165,4,0,0,0,0,2,0.3375,0,0,0,0,0,5805,4750,32000,1290
5,0,6,108,2,0,0,1,0,10,0.557417,0,0.32,0,0,4,22179,26294,27384,1570
2,0,0,171,0,0,7,0,0,7,0.2991,0,0.326131,0,0,1,33470,57844,40000,2030
1,0,0,66,3,0,0,0,1,2,0.001875,0,0.079,0,1,2,237,3000,64000,1790
3,0,3,33,0,0,8,1,0,1,0.3204,0,0,0,0,0,21544,21506,30000,920
6,0,2,75,0,0,9,0,0,3,0.0938779,0,0,0,0,1,3444,7213,52792,880
3,0,0,436,0,0,7,0,0,11,0.4488,0,0.921353,0,0,0,32790,35375,40000,2080
3,0,3,151,1,0,2,0,1,3,0.150591,0,0,0,3,4,13598,14360,32000,960
8,0,0,312,20,0,4,0,0,8,0.216045,0,0.224461,0,0,0,398330,462568,80000,3020
1,0,1,41,0,0,9,1,0,0,0.10224,0,0,0,0,0,645,0,50000,110
8,0,0,65,0,0,6,0,0,22,0.209257,0,0.440231,0,0,0,59524,96720,115000,2110
4,0,3,366,2,0,3,0,0,11,0.3392,0,0.297221,0,0,6,470432,529054,105000,1900
2,0,0,273,1,0,0,2,0,3,0.3024,0,0.108864,0,0,4,23974,25251,35000,1120
7,0,0,305,3,0,0,0,0,11,0.2946,1,0.385619,0,0,0,184774,272078,100000,2090
8,0,0,28,1,0,2,0,0,7,0.1308,0,0.847048,0,0,0,44370,46446,80000,1950
1,0,3,219,1,1,1,1,0,9,7.85263,1,0,0,0,36,57004,37000,16000,1150
8,0,0,109,4,0,0,0,0,7,0.2976,0,0.673714,0,0,0,36950,39297,30000,1860
1,0,7,180,2,0,4,1,0,2,1.72252,1,0,0,0,0,15442,1155,46000,920
5,0,1,63,1,0,2,0,0,7,0.066,0,0.887,0,0,0,20405,19775,48000,1840
2,0,1,326,7,0,2,0,0,5,0.275314,1,0.890769,0,0,0,27761,35711,35000,1790
15,0,1,278,14,0,0,0,0,15,0.269908,1,0.430681,0,0,0,48601,67290,65000,2020
4,0,4,89,4,0,0,6,0,19,0.531636,0,0.723333,0,6,6,66736,59977,33000,1460
5,0,5,134,1,0,2,0,0,11,0.18144,0,0.364779,0,0,0,8378,19154,25000,2010
1,0,2,195,4,0,0,11,0,2,2.298,2,0,0,0,21,62256,70902,2000,880
14,0,0,110,2,0,4,0,0,13,0.0396923,0,0.482478,0,0,0,5452,11300,78000,2090
1,0,3,109,2,0,0,8,0,0,0.4392,0,0,0,0,11,915,0,25000,130
2,0,0,70,1,0,0,0,0,3,0.0585,0,0.887157,0,0,0,9049,10200,40000,1450
21,0,0,105,11,0,1,0,0,19,0.278615,0,0.160129,0,1,1,34931,72303,39000,1460
8,0,1,157,1,0,1,0,0,8,0.337143,0,0.842432,0,0,0,11583,12059,47000,1570
6,0,0,319,2,0,2,0,0,17,0.307886,0,0.696921,0,0,0,395532,449864,105000,2350
1,0,0,72,1,0,0,0,0,3,0.110571,0,0,0,0,0,12609,14825,28000,1560
4,0,1,250,1,0,4,3,0,6,0.179529,2,0.85,0,3,6,119417,127575,31616,1000
3,0,9,152,0,0,7,4,0,8,1.40218,0,1.42,0,3,17,18361,25254,27768,670
1,0,3,131,0,0,11,3,0,1,0.0415,0,0,0,3,5,3052,3002,24000,410
37,0,0,119,16,0,0,0,0,40,0.187395,0,0.583081,0,0,0,53760,66219,37818,1760
3,0,0,201,3,0,0,0,0,3,0.0184675,3,0.955778,0,0,0,11445,13683,154000,1520
2,0,0,102,0,0,null,0,0,2,0.122133,2,0.9125,0,0,1,17549,23461,45000,1010
1,0,0,157,0,0,null,0,0,2,0.0754438,0,0.773,0,0,0,5339,10345,54080,1430
4,0,0,205,0,0,8,0,0,5,0.009,0,0.21648,0,0,0,5412,28000,100000,2310
1,0,3,188,7,0,0,0,0,6,0.2364,0,0,0,0,0,26254,27752,40000,1300
11,0,0,31,6,0,0,0,0,11,0.436421,0,0.536806,0,0,0,18640,23234,19000,2150
1,0,5,221,3,0,2,10,0,3,0.6711,1,0.853333,0,5,14,16642,17095,40000,750
0,0,1,119,0,0,14,0,0,3,0.0352941,0,0.0867033,0,0,0,789,9100,17000,1130
7,0,5,355,1,0,4,0,0,11,0.705048,0,0.925664,0,0,0,32498,40828,49920,1880
0,0,2,105,0,0,null,27,0,11,5.7197,0,0,0,11,32,65268,41383,24000,1170
0,0,2,169,9,0,0,2,0,1,0.861818,0,0,0,2,10,11191,12003,4400,670
2,0,0,353,1,0,2,0,0,2,0.0285333,0,1.51778,0,0,0,2049,1350,45000,1330
11,0,0,294,2,0,3,0,0,16,0.2864,2,0.661593,0,0,2,305267,318893,75000,2170
2,0,5,171,4,0,1,0,1,3,0.0643902,1,1.03273,0,1,1,4306,4763,41000,650
17,0,2,106,0,0,12,13,0,23,0.990273,0,0.122117,0,8,55,221628,223228,44000,1240
2,0,1,182,1,0,1,0,0,2,0.102,0,0.52,0,0,0,27595,25300,58000,1880
7,0,1,52,0,0,13,0,0,5,0.174,0,0.864286,0,0,0,3549,4227,20000,1350
5,0,0,46,0,0,21,0,0,7,0.084,0,0.492941,0,0,0,19919,20350,5000,2670
0,0,1,66,0,0,19,10,0,1,0.249838,0,0,0,0,22,1746,14253,52546,1030
3,0,0,174,0,0,14,0,0,5,0.201067,0,0.1985,0,0,0,34184,52180,45000,3270
1,0,3,54,0,0,8,3,0,2,1.0464,0,0,0,0,1,20299,22677,32500,810
2,0,0,75,2,0,2,0,0,4,0.0231429,0,0.685333,0,0,0,8776,9494,28000,1540
1,0,3,96,0,0,7,0,0,1,0.142957,0,0.0166667,0,1,2,274,300,23000,860
6,0,0,33,2,0,4,0,0,7,null,0,0.0611111,0,0,0,24885,30800,0,2670
7,0,2,204,2,0,2,0,0,7,0.100595,0,0.0894118,0,0,0,14132,40792,79000,2480
11,0,4,88,11,0,2,1,0,5,0.703192,1,0.94,0,0,0,50366,46367,112320,1420
2,0,3,144,3,0,0,0,0,17,0.438423,0,0.949579,0,2,8,83135,87357,56000,1450
7,0,0,20,1,0,2,0,0,7,3.99351,0,0.81375,0,0,0,21831,25397,1232,1690
5,0,0,44,18,0,0,26,0,4,0.386182,0,0.140667,0,12,26,18440,11744,33000,330
4,0,0,319,2,0,0,0,0,8,0.263435,1,0.895812,0,0,0,62013,74758,85000,2280
2,0,5,137,3,0,0,37,0,8,3.0495,0,0,0,18,36,48483,34750,24000,630
14,0,3,247,6,0,0,0,0,12,0.169292,2,0.887182,0,0,0,36355,40559,65000,1690
1,0,2,194,2,0,0,0,0,1,0.1944,0,0,0,0,0,11376,23597,75000,1360
0,0,0,353,0,0,null,0,0,2,0.0264832,0,0.873659,0,0,0,3582,4100,42593,2360
2,0,0,155,0,0,null,0,0,5,0.163826,0,0.137153,0,0,0,26450,64683,46000,3550
